course_id,title,domain,topic,level,duration,language,provider,tags,redirect_url,data_source
IGOT-0459,RTI & Public Accountability – Intermediate (Module 1),Behavioural & Managerial Competencies,RTI & Public Accountability,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; RTI & Public Accountability; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=RTI%20%26%20Public%20Accountability,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0460,RTI & Public Accountability – Intermediate (Module 2),Behavioural & Managerial Competencies,RTI & Public Accountability,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; RTI & Public Accountability; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=RTI%20%26%20Public%20Accountability,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0461,RTI & Public Accountability – Advanced (Module 1),Behavioural & Managerial Competencies,RTI & Public Accountability,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; RTI & Public Accountability; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=RTI%20%26%20Public%20Accountability,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0462,RTI & Public Accountability – Advanced (Module 2),Behavioural & Managerial Competencies,RTI & Public Accountability,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; RTI & Public Accountability; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=RTI%20%26%20Public%20Accountability,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0463,Office Procedure & File Management – Foundation (Module 1),Behavioural & Managerial Competencies,Office Procedure & File Management,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Behavioural & Managerial Competencies; Office Procedure & File Management; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Office%20Procedure%20%26%20File%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0464,Office Procedure & File Management – Foundation (Module 2),Behavioural & Managerial Competencies,Office Procedure & File Management,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Behavioural & Managerial Competencies; Office Procedure & File Management; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Office%20Procedure%20%26%20File%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0465,Office Procedure & File Management – Intermediate (Module 1),Behavioural & Managerial Competencies,Office Procedure & File Management,Intermediate,8 hrs,English,National Informatics Centre (NIC),Behavioural & Managerial Competencies; Office Procedure & File Management; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Office%20Procedure%20%26%20File%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0666,Office Procedure & File Management – Intermediate (Module 2),Behavioural & Managerial Competencies,Office Procedure & File Management,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Behavioural & Managerial Competencies; Office Procedure & File Management; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Office%20Procedure%20%26%20File%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0467,Office Procedure & File Management – Advanced (Module 1),Behavioural & Managerial Competencies,Office Procedure & File Management,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Behavioural & Managerial Competencies; Office Procedure & File Management; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Office%20Procedure%20%26%20File%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0468,Office Procedure & File Management – Advanced (Module 2),Behavioural & Managerial Competencies,Office Procedure & File Management,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Behavioural & Managerial Competencies; Office Procedure & File Management; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Office%20Procedure%20%26%20File%20Management,SYNTHETIC_SAMPLE_FOR_DEMO
